mean-tolerance-radius;mean-load-factor1;mean-load-factor6;mean-load-factor11;mean-load-factor16;mean-load-factor21;mean-load-factor26;mean-load-factor31;mean-load-factor36;mean-load-factor41;mean-load-factor46;mean-load-factor51;mean-load-factor56;mean-load-factor61;mean-load-factor66;mean-load-factor71;mean-load-factor76;mean-load-factor81;mean-load-factor86;mean-load-factor91;mean-load-factor96;mean-load-factor101;mean-load-factor106;mean-load-factor111;mean-load-factor116;mean-load-factor121;mean-load-factor126;mean-load-factor131;mean-load-factor136;mean-load-factor141;mean-load-factor146;mean-load-factor151;mean-load-factor156;mean-load-factor161;mean-load-factor166;mean-load-factor171;mean-load-factor176;mean-load-factor181;mean-load-factor186;mean-load-factor191;mean-load-factor196;mean-load-factor201;mean-load-factor206;mean-load-factor211;mean-load-factor216;mean-load-factor221;mean-load-factor226;mean-load-factor231;mean-load-factor236;mean-load-factor241;mean-load-factor246;mean-load-factor251;mean-load-factor256;mean-load-factor261;mean-load-factor266;mean-load-factor271;mean-load-factor276;mean-load-factor281;mean-load-factor286;mean-load-factor291;mean-load-factor296;mean-load-factor301;mean-load-factor306;mean-load-factor311;mean-load-factor316;mean-load-factor321;mean-load-factor326;mean-load-factor331;mean-load-factor336;mean-load-factor341;mean-load-factor346;mean-load-factor351;mean-load-factor356;mean-load-factor361;mean-load-factor366;mean-load-factor371;mean-load-factor376;mean-load-factor381;mean-load-factor386;mean-load-factor391;mean-load-factor396;mean-load-factor401;mean-load-factor406;mean-load-factor411;mean-load-factor416;mean-load-factor421;mean-load-factor426;mean-load-factor431;mean-load-factor436;mean-load-factor441;mean-load-factor446;mean-load-factor451;mean-load-factor456;mean-load-factor461;mean-load-factor466;mean-load-factor471;mean-load-factor476;mean-load-factor481;mean-load-factor486;mean-load-factor491;mean-load-factor496;mean-load-factor501;mean-load-factor506;mean-load-factor511;mean-load-factor516;mean-load-factor521;mean-load-factor526;mean-load-factor531;mean-load-factor536;mean-load-factor541;mean-load-factor546;mean-load-factor551;mean-load-factor556;mean-load-factor561;mean-load-factor566;mean-load-factor571;mean-load-factor576;mean-load-factor581;mean-load-factor586;mean-load-factor591;mean-load-factor596;mean-load-factor601;mean-load-factor606;mean-load-factor611;mean-load-factor616;mean-load-factor621;mean-load-factor626;mean-load-factor631;mean-load-factor636;mean-load-factor641;mean-load-factor646;mean-load-factor651;mean-load-factor656;mean-load-factor661;mean-load-factor666;mean-load-factor671;mean-load-factor676;mean-load-factor681;mean-load-factor686;mean-load-factor691;mean-load-factor696;mean-load-factor701;mean-load-factor706;mean-load-factor711;mean-load-factor716;mean-load-factor721;mean-load-factor726;mean-load-factor731;mean-load-factor736;mean-load-factor741;mean-load-factor746;mean-load-factor751;mean-load-factor756;mean-load-factor761;mean-load-factor766;mean-load-factor771;mean-load-factor776;mean-load-factor781;mean-load-factor786;mean-load-factor791;mean-load-factor796;mean-load-factor801;mean-load-factor806;mean-load-factor811;mean-load-factor816;mean-load-factor821;mean-load-factor826;mean-load-factor831;mean-load-factor836;mean-load-factor841;mean-load-factor846;mean-load-factor851;mean-load-factor856;mean-load-factor861;mean-load-factor866;mean-load-factor871;mean-load-factor876;mean-load-factor881;mean-load-factor886;mean-load-factor891;mean-load-factor896;mean-load-factor901;mean-load-factor906;mean-load-factor911;mean-load-factor916;mean-load-factor921;mean-load-factor926;mean-load-factor931;mean-load-factor936;mean-load-factor941;mean-load-factor946;mean-load-factor951;mean-load-factor956;mean-load-factor961;mean-load-factor966;mean-load-factor971;mean-load-factor976;mean-load-factor981;mean-load-factor986;mean-load-factor991;mean-load-factor996;mean-load-factor1001;mean-load-factor1006;mean-load-factor1011;mean-load-factor1016;mean-load-factor1021;mean-load-factor1026;mean-load-factor1031;mean-load-factor1036;mean-load-factor1041;mean-load-factor1046;mean-load-factor1051;mean-load-factor1056;mean-load-factor1061;mean-load-factor1066;mean-load-factor1071;mean-load-factor1076;mean-load-factor1081;mean-load-factor1086;mean-load-factor1091;mean-load-factor1096;mean-load-factor1101;mean-load-factor1106;mean-load-factor1111;mean-load-factor1116;mean-load-factor1121;mean-load-factor1126;mean-load-factor1131;mean-load-factor1136;mean-load-factor1141;mean-load-factor1146;mean-load-factor1151;mean-load-factor1156;mean-load-factor1161;mean-load-factor1166;mean-load-factor1171;mean-load-factor1176;mean-load-factor1181;mean-load-factor1186;mean-load-factor1191;mean-load-factor1196;mean-load-factor1201;mean-load-factor1206;mean-load-factor1211;mean-load-factor1216;mean-load-factor1221;mean-load-factor1226;mean-load-factor1231;mean-load-factor1236;mean-load-factor1241;mean-load-factor1246;mean-load-factor1251;mean-load-factor1256;mean-load-factor1261;mean-load-factor1266;mean-load-factor1271;mean-load-factor1276;mean-load-factor1281;mean-load-factor1286;mean-load-factor1291;mean-load-factor1296;mean-load-factor1301;mean-load-factor1306;mean-load-factor1311;mean-load-factor1316;mean-load-factor1321;mean-load-factor1326;mean-load-factor1331;mean-load-factor1336;mean-load-factor1341;mean-load-factor1346;mean-load-factor1351;mean-load-factor1356;mean-load-factor1361;mean-load-factor1366;mean-load-factor1371;mean-load-factor1376;mean-load-factor1381;mean-load-factor1386;mean-load-factor1391;mean-load-factor1396;mean-load-factor1401;mean-load-factor1406;mean-load-factor1411;mean-load-factor1416;mean-load-factor1421;mean-load-factor1426;mean-load-factor1431;mse-lf-timeseries
100;0.28411117927102303;0.28316914241500774;0.2821269747061734;0.28050536646691804;0.2788849960965477;0.27657393297666105;0.2743490008040165;0.2706284726317338;0.26783126900452026;0.2662059530532238;0.26319204632631904;0.26250014563441837;0.25978100983194924;0.258158434876041;0.2576776397557771;0.2562362601477309;0.25386924904533964;0.2524806067374506;0.2496249701808338;0.24712224686928683;0.24471777868241912;0.24319000090464138;0.24295918747938358;0.24188933270777432;0.23805126498681697;0.23651119366088394;0.23523153196455546;0.23162584006061798;0.23012121043098835;0.22908085702221387;0.22559113150008894;0.22451439188168254;0.22258221778715218;0.21945379796044015;0.21703271256721846;0.2162085367430427;0.21459650804768063;0.21323848335632264;0.2109617477462537;0.21045669724120306;0.20920449265566513;0.2086259861948058;0.2073473265828129;0.20583703851696933;0.2052015991560397;0.2035225868103607;0.20250847746291797;0.2016506932718005;0.20040176329405696;0.19984333745458543;0.1981260899040044;0.19679952594508757;0.196132859278421;0.19527696136369943;0.19405434089376725;0.19427004434097234;0.19372122058848001;0.19523190690203368;0.1970157398552215;0.19658364108978946;0.1965836410897894;0.19711657063587687;0.19590742030907946;0.19729190002689245;0.19730954635399753;0.19737568392013508;0.1981860468944766;0.1984863471947769;0.19814964685807657;0.1981496468580766;0.19757850790866952;0.1985763729416225;0.1992412759398588;0.19889405371763655;0.19920269569294516;0.19825594335735938;0.19868329378470978;0.19868329378470978;0.19937773822915422;0.19804072194115752;0.20063110994821207;0.2018215861386884;0.20209850602345134;0.20178986404814275;0.20085746311574182;0.20044594048199704;0.2011866812227378;0.20112049421869765;0.20113248497991434;0.2008288827345559;0.20055655157987173;0.20211282650648194;0.20336674737536167;0.20725394287482785;0.20733795011237455;0.21212622097038228;0.211129903015;0.21468302881077292;0.2203697666992652;0.22248665111916818;0.22596288167873213;0.23157660092908605;0.23895801617036558;0.24601132613461146;0.2532327338816493;0.2658469223935727;0.2757571751969942;0.2891429947452136;0.30492244957340847;0.3157543569754917;0.328671687380607;0.3368650040595201;0.3477372856683328;0.3614633278236272;0.36693577368420055;0.37702356562048234;0.38516296993009197;0.3944558759861128;0.40246049224164515;0.4066785848320494;0.41386978394822477;0.42084352047095014;0.4231655464139437;0.4251541868721182;0.4327147718466817;0.4358276466262234;0.4369603348210585;0.44074401744532865;0.44456847921885667;0.44517702970976014;0.44935744261566335;0.4500469446658141;0.45423739718422357;0.4548648918468059;0.4545825492801496;0.4561678466987804;0.45655272466430347;0.457221881215813;0.45525729291135536;0.45865310440438906;0.4596605894469618;0.46151538848158535;0.4621109608317795;0.4634998497206686;0.4648640217548305;0.46340192184017154;0.4626221241853739;0.4651077959550603;0.46741178825905255;0.4727172915024091;0.4753508605214146;0.47610511407468775;0.4762245151423809;0.47749064552615833;0.4802862413777767;0.4834204327539034;0.48636942148918233;0.4912463186913845;0.4974266480283393;0.4996093444035229;0.49971722396542545;0.5043619143952037;0.510075759192382;0.5112471414879901;0.5139904372868415;0.5168697440458131;0.5196237767475582;0.5219871020870088;0.5228698181363917;0.5276135885926212;0.5281186390976719;0.5293750925207918;0.5326797578755835;0.5346888984263909;0.5377318359717794;0.5381286613686048;0.540702187196765;0.5430577809207797;0.542606765389119;0.5465612233752026;0.5476816460577721;0.5490262297446642;0.550142787478869;0.549862203864952;0.5509168002169893;0.5511429480237825;0.550069314866816;0.5512752482468123;0.5497748611974057;0.550472547679406;0.549762671136196;0.5497795061530312;0.5508014563508722;0.5476732791540675;0.5468932549811557;0.5464429403028014;0.5453293692910616;0.5442645544762471;0.5430794173261974;0.543258013978232;0.5409346814465664;0.5396957043742558;0.540455518120181;0.5406244589908762;0.5387730306004694;0.5340424832821611;0.5329028158646606;0.5306102792150547;0.5274244238439791;0.524574326950624;0.5235420022959876;0.516151794763287;0.5105286310232808;0.5084588431399713;0.5023725348329139;0.49810803654852;0.49125702880041344;0.48791065828810737;0.48280214760577483;0.47803151399117433;0.4762066370076897;0.47038075164866167;0.46515865975339765;0.45970501551423726;0.45112011084142056;0.44871895196951256;0.4479832153427244;0.4454941968446565;0.4427757456046635;0.44186177689839323;0.44038751066906423;0.4376304768658955;0.43594866733564874;0.436011955321408;0.43161907776064895;0.43289575586645485;0.42947419167642276;0.42997332648798225;0.42942899427698333;0.43181699183822664;0.4308933429396673;0.4299107197031963;0.4335620456797718;0.43548624781381207;0.43559703118439924;0.4351004192842787;0.4388601176527018;0.4420566736098357;0.4417630628995582;0.44433043012220713;0.44404354500007437;0.4433001230066528;0.44276533322455097;0.44308760507801953;0.4444057267711413;0.4441585020173376;0.4427378244273051;0.44372487749769157;0.44359863596794136;0.4424186621995703;0.4425370841929925;0.44179965033055857;0.4391851769317712;0.4393650711116654;0.4377351938918636;0.4352238276814313;0.4331227620062565;0.4306893252854635;0.4279077658862569;0.424879487231107;0.42311148396387777;0.4214909769625658;0.4186986535486062;0.41815745042675795;0.4142718684161757;0.40922060341393035;0.40705581353022924;0.40307127191757086;0.3996842142133498;0.395515117047576;0.390402732821855;0.38746893309907676;0.38572572700269253;0.3806268830693555;0.37616093427742625;0.3750575165879871;0.369446050063359;8970.476478392116
